post_id,post_caption,content_type,total_likes,num_shares,comment_count,avg_sentiment_score,sentiment_variance,negative_comment_ratio,main_topic,most_positive_comment,original_positive_context,most_negative_comment,original_negative_context,weighted_engagement_rate
1178900623794185,"ನನ್ನ ದಿನಚರಿ
#NammaPrabha #MPOfDavangere",Unknown,691,19,1,1.0,,0.0,Criticism,Godblessyou,Godblessyou,No distinct negative comment,N/A,0.008295454545454545
1189224406095140,"ದಾವಣಗೆರೆಯ ಜೆಜೆಎಂ ಕಾಲೇಜಿನ ಆವರಣದಲ್ಲಿ ಎಸ್ ಎಸ್ ಕೇರ್ ಟ್ರಸ್ಟ್  ಸ್ಟೂಡೆಂಟ್ ವಿಂಗ್ ನ ಕ್ಯಾಲೆಂಡರ್ ಬಿಡುಗಡೆಗೊಳಿಸಿದ ಸಂದರ್ಭ....
S S Mallikarjun 
#NammaPrabha #MPOfDavangere",Unknown,167,2,1,,,0.0,N/A,No analyzable text comments,N/A,No distinct negative comment,N/A,0.0019545454545454545
1190124212671826,"ಗಣರಾಜ್ಯೋತ್ಸವದ ಸಂಭ್ರಮ
#NammaPrabha #MPOfDavangere",Unknown,773,17,1,,,0.0,N/A,No analyzable text comments,N/A,No distinct negative comment,N/A,0.009181818181818182
1190484965969084,"Leadership is not about a title or a designation, it's about impact, influence, and inspiration.
#NammaPrabha #MPOfDavangere",Unknown,607,5,1,,,0.0,N/A,No analyzable text comments,N/A,No distinct negative comment,N/A,0.0070227272727272725
1192689999081914,"ದಾವಣಗೆರೆ ಲೋಕಸಭಾ ಕ್ಷೇತ್ರದಲ್ಲಿ ಮಹಿಳೆಯರ ಆರೋಗ್ಯ, ವಿದ್ಯಾರ್ಥಿಗಳ ಉನ್ನತ ಶಿಕ್ಷಣ ಸೇರಿದಂತೆ ವಿವಿಧ ಅಭಿವೃದ್ಧಿ ಕಾರ್ಯಗಳ ಕುರಿತು ಇಂಡಿಯನ್ ಎಕ್ಸ್ ಪ್ರೆಸ್ ಮಾಧ್ಯಮದೊಂದಿಗೆ ಅನಿಸಿಕೆ ಹಂಚಿಕೊಂಡ ಸಂದರ್ಭ......
#NammaPrabha #MPOfDavangere",Unknown,280,6,2,1.0,0.0,0.0,Praise,🩺🪖🪖🥰🥳🥳🧬🤩🥦🥪🥪🪕🪕 super speech madam love you so much all up you madam congratulations Jai hind Jai baratha mathaki Jai Jawan Jai Kishan madam congratulations all the best all up you madam congratulations 🩺🩺🪖🥳🧬🧬🤩🥦🥦🥪🪕,🚩💛❤️🏬🩺🎄🎄🌅🪖🪖🍰😘😘😘😍😍🥰🥰🥳🥳🧬🍎🍎⛑️⛑️🍞📹🤩⛄🥦🥪🥪🌾🌾🪕🪕🎉🎉🇮🇳🔥🔥🎶💋🙏🙏💕 super speech madam love you so much all up you madam congratulations Jai hind Jai baratha mathaki Jai Jawan Jai Kishan madam congratulations all the best all up you madam congratulations 🚩💛❤️❤️🍥🍥🌄🍦🍔🍔🩺🩺🎄🌅🪖🍰😘😍🥳🧬🧬🍎⛑️🤩⛄🥦🥦🥪🌾🌾🪕🎉🇮🇳🇮🇳🔥🔥🎶💋🙏💕,No distinct negative comment,N/A,0.003340909090909091
1193457002338547,"ಕೇಂದ್ರ ಹಣಕಾಸು ಸಚಿವರಾದ ನಿರ್ಮಲಾ ಸೀತಾರಾಮನ್ ಅವರು ಮಂಡಿಸಿದ 2025-26 ನೇ ಸಾಲಿನ ಕೇಂದ್ರ ಬಜೆಟ್ ಬಗ್ಗೆ ನವದೆಹಲಿಯ ಸಂಸತ್ ಭವನದ ಆವರಣದಲ್ಲಿ ಮಾಧ್ಯಮಗಳಿಗೆ ಪ್ರತಿಕ್ರಿಯೆ ನೀಡಲಾಯಿತು. ಈ ಬಾರಿಯೂ ಬಜೆಟ್ ನಲ್ಲಿ ಕರ್ನಾಟಕಕ್ಕೆ ಅನ್ಯಾಯ ಮಾಡಲಾಗಿದೆ.ಇದೊಂದು ನಿರಾಶದಾಯಕ ಬಜೆಟ್.
#NammaPrabha #MPOfDavangere #Budget2025  #UnionBudget #KarnatakaIgnored",Unknown,873,54,34,0.5357142857142857,0.5542328042328041,0.14285714285714285,Praise,"Happy wedding anniversary, madam.",ಮದುವೆಯ ವಾರ್ಷಿಕೋತ್ಸವದ ಹಾರ್ದಿಕ ಶುಭಾಶಯಗಳು ಮೇಡಂ 💐,"Zero contribution in the central budget for Karnataka. Outrage Farmers in the state are also poor due to drought. It would have been better if the farmers had been loaned off. KPCC general secretary Satish Kumar Adavi expressed his anger by saying that this is a budget that benefits the capitalists by calling it something else. The central government makes announcements but does not implement them. They said that they will bring back black money from abroad as announced earlier. Smart city. Bullet train. Money for everyone.. Why have all these words not been acted upon till now. Looking at the budget announcement, I don&#39;t know what to say about them. There are approximately 8 crore people in the country who file income tax returns. Out of which 5 crore people are listed as (NIL). They are not tax payers. The number of tax payers is only 3 crore! In a country with a population of 145 crore, how can a tax exemption that benefits only three crore people be a &quot;bumper gift to the entire middle class&quot;, Adavi questioned...","ಕರ್ನಾಟಕ ಕ್ಕೆ ಕೇಂದ್ರ ಬಜೆಟ್ ನಲ್ಲಿ ಶೂನ್ಯ ಕೊಡುಗೆ.      ಆಕ್ರೋಶ 
ರಾಜ್ಯದಲ್ಲಿ ರೈತರೂ ಬರಗಾಲದಿಂದ ಕಂಗಾಲ ಆಗಿದ್ದಾರೆ. ರೈತರಿಗೆ ಸಾಲ ಮನ್ನಾ ಮಾಡಿದ್ದರೆ ಚೆನ್ನಾಗಿರುತ್ತಿತ್ತು. ಅದನ್ನು ಬೇರೆ ಏನೇನೋ ಹೇಳಿ ಬಂಡವಾಳ ಶಾಹಿಗಳಿಗೆ ಅನುಕೂಲ ಮಾಡಿಕೊಡುವ ಬಜೆಟ್ ಇದು ಎಂದೂ KPCC ಪ್ರಧಾನ ಕಾರ್ಯದರ್ಶಿ ಸತೀಶ್ ಕುಮಾರ ಅಡವಿ ಆಕ್ರೋಶ ವ್ಯಕ್ತ ಪಡಿಸಿದರು. ಕೇಂದ್ರ ಸರಕಾರ ಘೋಷಣೆ ಮಾಡುತ್ತವೆ ಹೊರತು ಜಾರಿಗೆ ತರುವದಿಲ್ಲ.ಹಿಂದೆ ಘೋಷಣೆ ಮಾಡಿದ್ದ ವಿದೇಶದಿಂದ ಕಪ್ಪು ಹಣ ವಾಪಸ್ ತರುತ್ತೇನೆ ಅಂದಿದ್ದು.ಸ್ಮಾರ್ಟ್ ಸಿಟಿ. ಬುಲ್ಲೆಟ್ ಟ್ರೈನ್.ಪ್ರತಿಯೊಬ್ಬರಿಗೆ ಮನೇ.. ಇವೆಲ್ಲಾ ಯಾಕೇ ಮಾತಿಗೆ ನಡಿಯೂಕೊಂಡಿಲ್ಲ ಇಲ್ಲಿಯವರೆಗೂ.
 ಬಜೆಟ್ ಘೋಷಣೆ ಮಾಡಿದ್ದು ನೋಡಿದರೆ ಅವರನ್ನು ಏನೂ ಅನ್ನಬೇಕು ತಿಳಿಯುತ್ತಿಲ್ಲ.ದೇಶದಲ್ಲಿ ಆದಾಯ ತೆರಿಗೆ ಫೈಲ್‌ (Income Tax Returns Filing) ಮಾಡುವವರು ಅಂದಾಜು 8 ಕೋಟಿ ಮಂದಿ. ಅದರಲ್ಲಿ 5ಕೋಟಿ ಮಂದಿ (NIL) ಅಂತ ನಮೂದಿಸುತ್ತಾರೆ. ಅವರು ತೆರಿಗೆ ಪಾವತಿದಾರರಲ್ಲ. ತೆರಿಗೆ ಪಾವತಿಸುವವರ ಸಂಖ್ಯೆ ಕೇವಲ 3 ಕೋಟಿ! 

145 ಕೋಟಿ ಜನಸಂಖ್ಯೆ ಇರುವ ದೇಶದಲ್ಲಿ ಕೇವಲ ಮೂರು ಕೋಟಿ ಜನಕ್ಕೆ ಅನುಕೂಲವಾಗುವ ತೆರಿಗೆ ವಿನಾಯ್ತಿಯಿಂದ ಇಡೀ ""ಮಧ್ಯಮ ವರ್ಗಕ್ಕೆ ಬಂಪರ್‌ ಕೊಡುಗೆ"" ಹೇಗಾಗ್ತದೆ ಎಂದು ಅಡವಿ ಪ್ರಶ್ನಿಸಿದರು...",0.011534090909090909
1193472815670299,"ಮತ್ತೆ ಕರ್ನಾಟಕಕ್ಕೆ ಅನ್ಯಾಯ ಹಾಗೂ ಮಲತಾಯಿ ಧೋರಣೆ. ಬಿಹಾರ ರಾಜ್ಯಕ್ಕೆ ಬಹುಪಾಲು ನೀಡಿದ ಕೇಂದ್ರ ಬಜೆಟ್
🚨 Union Budget or Bihar Budget? 🚨

This budget is not for the nation—it’s a state election campaign speech in disguise. Instead of addressing India’s economic concerns, the Finance Minister seems more focused on upcoming elections. 

What Bihar got?
Makhaana Board ✅
50,000 Atal TinkeringLabs ✅
Patna airportimprovisation ✅
3 Center of excellence (500 cr) ✅
Additional 5 IITs and 5,000 new seats ✅

What has Karnataka lost? 👇
Karnataka’s rightful ask  as per the 15th Finance Commission Recommendations, 
₹5,495 Cr Special Grant❌
₹6,000 Cr State-Specific Grant ❌
₹1,300 Cr for Urban Local Bodies ❌
₹826 Cr Health Grants ❌
₹2,461 Cr MSP Dues ❌

Meanwhile, the union budget in 2024 was a Andhra gets a budget, this year its a Bihar budget, UP in 2026, Gujarat in 2027… Every year, the Union Budget looks more like a state budget for election-bound regions.
The Union budget in 2024 was concentrated towards Andra Pradesh as political opportunism favored NDA. In 2025 its favoring Bihar, We are certain that next union budget will be a Uttar Pradesh’s budget in 2026 and Gujarat’s in 2027..

Even a dip in the Mahakumbh won’t cleanse the injustice done to Karnataka.  People of Davanagere demanded an airport and its rightful finance commission grants, instead the Minister of Finance can’t even sponsor a bullock cart for Davanagere.

We stand together against the wrongs done. Karnataka and Davangere must get its share of benefits equally for what it contributes..
#Budget2025  #UnionBudget #KarnatakaIgnored #ElectionBudget",Unknown,165,16,5,0.25,0.25000000000000006,0.0,Praise,Jai Modi,Jai modi,Whatever,Iganesa,0.0022954545454545454
1193511845666396,"ಕರ್ನಾಟಕಕ್ಕೆ ಬೇಕಾಗಿರುವ ಅನುದಾನದ ಬಗ್ಗೆ ಮುಖ್ಯಮಂತ್ರಿ ಸಿದ್ದರಾಮಯ್ಯನವರು 28 ಅಂಶಗಳಿರುವ ಬೇಡಿಕೆ ನೀಡಿದ್ದರು ಆದರೂ ಸಹ ಕೇಂದ್ರ ಬಜೆಟ್ ನಲ್ಲಿ ರಾಜ್ಯಕ್ಕೆ ಅನುದಾನ ನೀಡದೆ ಸತತವಾಗಿ ಅನ್ಯಾಯ ಮಾಡಲಾಗಿದೆ.ಈ ಬಗ್ಗೆ ಮಾಧ್ಯಮಗಳೊಂದಿಗೆ ಅನಿಸಿಕೆ ಹಂಚಿಕೊಂಡ ಸಂದರ್ಭ.
#Budget2025 #CMofkarnataka",Unknown,623,37,25,0.047619047619047616,0.4476190476190477,0.19047619047619047,Criticism,"Encourage the budget and maintain your dignity, madam, you are well educated.","ಬಜೆಟ್ ಪ್ರೋತ್ಸಾಹಿಸಿ ನಿಮ್ಮ ಘನತೆ ಉಳಿಸಿಕೊಳ್ಳಿ ಮೇಡಂ, ನೀವು ಉತ್ತಮ ವಿದ್ಯಾವಂತರು.","As an opposition party MP, your statement is not worth considering.. Think about the actions of your Karnataka Congress government, like day-doctor day treatment in all district hospitals, treatment for cancer and major diseases will be started at the district headquarters, I don&#39;t know why you came back to talk about medical education... It&#39;s like Davangere standing and watching under the Amrit Yojana... Stop looting illegal property and government property by your party&#39;s corporators.. This is my request.","ಒಬ್ಬ ವಿರೋಧ ಪಕ್ಷ ಒಕ್ಕೂಟದ ಸಂಸದರಾಗಿ ನಿಮ್ಮ ಹೇಳಿಕೆ ವಿಚಾರ ಸಲ್ಲದು.. ನಿಮ್ಮ ಕರ್ನಾಟಕ ಕಾಂಗ್ರೆಸ್ಸ್ ಸರಕಾರದ ನಡೆ ಯೋಚನೆ ಮಾಡಿ, ಎಲ್ಲಾ ಜಿಲ್ಲಾ ಆಸ್ಪತ್ರೆಯಲ್ಲಿ day-doctor day treatment ಅನ್ನುವ ಹಾಗೆ ಕ್ಯಾನ್ಸರ್ ಮತ್ತು ದೊಡ್ಡ ರೋಗಗಳಿಗೆ ಚಿಕೆತ್ಸೆ ಜಿಲ್ಲಾ ಕೇಂದ್ರದಲ್ಲಿ ಚಾಲನೆ ಆಗುತ್ತೆ, ವೈದ್ಯಕೀಯ ಶಿಕ್ಷಣ ವಿಚಾರ ಮಾತನಾಡುವ ಗೋಜಿಗೆ ಹೋಗಲು ಹಿಂದೆ ಬಂದಿದ್ದು ಯಾಕೆ ಎಂಬುವುದು ತಿಳಿಯದಾಗಿದೆ... 

ಅಮೃತ್ ಯೋಜನೆ ಆಡಿಯಲ್ಲಿ ದಾವಣಗೆರೆ ನಿಂತು ನೋಡುವ ಹಾಗೆ ಆಗಿದೆ... 

ನಿಮ್ಮ ಪಕ್ಷದ ಕರ್ಪೊರೇಟರ್ ಅಕ್ರಮ ಆಸ್ತಿ, ಸರಕಾರದ ಆಸ್ತಿ ಕೊಳ್ಳೆ ಹೊಡೆಯವುದು ನಿಲ್ಲಿಸಿ.. 

ಇದು ನನ್ನ ಒಂದು ವಿನಂತಿ 🙏",0.008204545454545454
1193619685655612,"ಬಜೆಟ್ ನಲ್ಲಿ ಆರೋಗ್ಯ ಕ್ಷೇತ್ರಕ್ಕೆ ಸಂಬಂಧಿಸಿದಂತೆ ಬಡ ಹಾಗೂ ಮಧ್ಯಮ‌ವರ್ಗದವರಿಗೆ ಡಯಾಲಿಸಿಸ್ ಸೆಂಟರ್ ನೀಡಿಲ್ಲ.ಆದರೆ ದಾವಣಗೆರೆಯಲ್ಲಿ ನಮ್ಮ ಎಸ್ ಎಸ್ ಕೇರ್ ಟ್ರಸ್ಟ್‌ ಮೂಲಕ‌ ಪ್ರತಿ ತಿಂಗಳು‌ ಸುಮಾರು 500-600 ಡಯಾಲಿಸಿಸ್ ಗಳನ್ನು ನಾವು ಉಚಿತವಾಗಿ ಮಾಡುತ್ತಿದ್ದೇವೆ.ಈ ಬಗ್ಗೆ ಮಾಧ್ಯಮಗಳಿಗೆ ಪ್ರತಿಕ್ರಿಯೆ ನೀಡಿದ ಸಂದರ್ಭ.
#HealthandWellness #Dialysis #Davangere",Unknown,1836,67,26,0.23809523809523808,0.4904761904761904,0.14285714285714285,Praise,"Mr. President Ji.... ... .. ........And Mr. Honorable Narendra Modi... Ji.. I appeal to you, as a citizen of this country.......... Everyone in this country has a great leader&#39;s contribution....?.... New Delhi President....Ji..Prime Minister Ji.... In which direction is the country going...??.... All of you politicians are more dangerous than the British. You have ruined this country. It is 100% true that they ruined it for those fifty years. Are you ruining it now? No one in this country is rich in crores. Our country is still in a poor situation. In the year 2025, the price of gold is not stopping. 80000 rupees has been washed away. The price of gold is appropriate. Modiji, you have not given anyone proper employment. In this country, the rich are not living well, how should poor families live? Our country has not improved yet. The price of gold is being robbed in broad daylight. All the consumers are being cheated. The direct responsibility for this is the President and Narendra Modi. Everyone in this country is full of caste enemies. Are you misusing democracy? From 1947 to 2025, politicians have been having fun. If you want votes, you come to the slums and ask for them, but there is zero development. In this country, 30% of the people, that is, film actors, politicians, businessmen, and people who hold buckets for everyone, this country will not be saved. Only your family should be beautiful and healthy and the family that voted should be from a poor family. The law should be strong according to the people in this country. Everyone is misusing democracy. At least the people of the country should develop. Do you know how difficult it is for a poor family to get married? Do you know, politicians????? The price of gold has skyrocketed in 2025. You are all living a luxurious life. It seems that no one is listening to the plight of the poor in our country India. If the farmers of our country India are angry, then everyone will eat dirt. Brothers, beware!!!! No matter what caste enemies come, it will be useless. Brothers, beware!!!!! Indian film actors and businessmen, everyone&#39;s sorrow will come. Beware!!!! This saying only makes sense to the intelligent people!!!!!! ....????.... Colors Kannada ಜಫುಲ್ಕೆತೆ","ಶ್ರೀ ರಾಷ್ಟ್ರಪತಿ ಜೀ.... 🙏... 🙏.. 🌍...🙏.....ಹಾಗೂ ಶ್ರೀ ಮಾನ್ಯ ನರೇಂದ್ರ ಮೋದಿ...ಜೀ.. 🙏 ಅವರಿಗೆ ಕಳಕಳಿಯ ಮನವಿ ಈ ದೇಶದ ಒಂದು ಪ್ರಜೆಯಾಗಿ.......... ಈ ದೇಶದ ಪ್ರತಿಯೊಬ್ಬರ ಮಹಾ ನಾಯಕರಾದ ಕೊಡುಗೆ ಇದೆ....?....

ನವ ದೆಹಲಿ  ರಾಷ್ಟ್ರಪತಿ....ಜೀ..ಪ್ರಧಾನ ಮಂತ್ರಿ ಜೀ.... ದೇಶ ಯಾವ ದಿಕ್ಕಿನಲ್ಲಿ ಹೋಗ್ತಾ ಇದೆ.....??.... ರಾಜಕೀಯ ವ್ಯಕ್ತಿಗಳು ನೀವೆಲ್ಲ ಬ್ರಿಟಿಷರಿಗಿಂತ ಡೇಂಜರ್ ಈ ದೇಶ ಹಾಳು ಮಾಡಿದ್ದು ನೀವೆ ನೂರಕ್ಕೆ ನೂರು ಸತ್ಯದ ಮಾತು ಆ ಐವತ್ತು ವರ್ಷ ಅವರು ಹಾಳು ಮಾಡಿದರು ಈಗ ನೀವು ಹಾಳು ಮಾಡುತ್ತಿದ್ದೀರಾ ಈ ದೇಶದಲ್ಲಿ ಯಾರೂ ಕೋಟಿಗಟ್ಟಲೆ  ಶ್ರೀಮಂತರಿಲ್ಲ ನಮ್ಮ ದೇಶ ಇನ್ನೂ ಬಡ ಪರಿಸ್ಥಿತಿಯಲ್ಲಿದೆ 2025ನೇ ವರ್ಷದಲ್ಲಿ ಬಂಗಾರದ ಬೆಲೆ ಏರಿಕೆ ಆಗುವುದು ನಿಲ್ಲುತ್ತಿಲ್ಲ 80000 ರೂಪಾಯಿ ತೊಳೆಯಿದೆ ಬಂಗಾರದ ಬೆಲೆ ತಕ್ಕಂತೆ ಮೋದಿಜಿ ಅವರೇ, ನೀವು ಯಾರಿಗೂ ಉದ್ಯೋಗ ಸರಿಯಾಗಿ ಕೊಟ್ಟಿಲ್ಲ. ಈ ದೇಶದಲ್ಲಿ ಶ್ರೀಮಂತರಲ್ಲ ಚೆನ್ನಾಗಿ ಬದುಕುತ್ತಿದ್ದೀರಿ ಬಡ ಕುಟುಂಬದವರು ಹೇಗೆ ಬದುಕಬೇಕು ನಮ್ಮ ದೇಶ ಇನ್ನೂ ಸುಧಾರಣೆ ಆಗಿಲ್ಲ ಬಂಗಾರದ ಬೆಲೆ ಹಗಲು ದರೋಡೆ  ಮಾಡುತ್ತಿದ್ದಾರೆ ಗ್ರಾಹಕರಿಗೆಲ್ಲ ಮೋಸವಾಗುತ್ತಿದೆ ಇದರ ನೇರ ಹೊಣೆ  ರಾಷ್ಟ್ರಪತಿಜಿ ಹಾಗೂ ನರೇಂದ್ರ ಮೋದಿಜಿ ಅವರೇ ನೀವೇ ಎಲ್ಲ ಈ ದೇಶದಲ್ಲಿ ಪ್ರತಿಯೊಬ್ಬರು ಜಾತಿ ವೈರಿಗಳು ತುಂಬಿಕೊಂಡಿದ್ದಾರೆ ಪ್ರಜಾಪ್ರಭುತ್ವವನ್ನು ದುರುಪಯೋಗ ಮಾಡಿಕೊಳ್ಳುತ್ತಿದ್ದೀರಾ 1947 ರಿಂದ 2025ರ ವರೆಗೆ ರಾಜಕೀಯ ವ್ಯಕ್ತಿಗಳೇ ಬರೀ ಮಜಾ ಮಾಡುತ್ತಾ ಬರುತ್ತಿದ್ದೀರಿ ವೋಟ್ ಬೇಕಾದರೆ ಸ್ಲಂಗಳಲ್ಲಿ ಬಂದು ಕೇಳುತ್ತೀರಿ ಆದರೆ ಅಭಿವೃದ್ಧಿ ಮಾತ್ರ ಎಲ್ಲವೂ ಶೂನ್ಯ ಈ ದೇಶದಲ್ಲಿ 30 % ಜನರು ಅಂದರೆ ಸಿನಿಮಾ ನಟರು ರಾಜಕೀಯ ವ್ಯಕ್ತಿಗಳು ಬಿಜಿನೆಸ್ ಮ್ಯಾನ್ ಗಳಿಗೆ ಪ್ರತಿಯೊಬ್ಬರಿಗೂ ಬಕೆಟ್ ಹಿಡಿಯುವ ಜನರು ಇರುವವರಿಗೆ ಈ ದೇಶ ಉದ್ಧಾರವಾಗುವುದಿಲ್ಲ. ನಿಮ್ಮ ಕುಟುಂಬ ಮಾತ್ರ ಸುಂದರವಾಗಿ ಆರೋಗ್ಯವಾಗಿರಬೇಕು ಹಾಗೂ ಮತ ಹಾಕಿದ ಕುಟುಂಬ ಬಡ ಕುಟುಂಬದಲ್ಲಿ ಇರಬೇಕು ಈ ದೇಶದಲ್ಲಿ ಜನರ ತಕ್ಕಂತೆ ಕಾನೂನು ಬಲಿಷ್ಠವಾಗಿ ಬರಬೇಕು ಪ್ರಜಾಪ್ರಭುತ್ವವನ್ನು ಪ್ರತಿಯೊಬ್ಬರು ದುರುಪಯೋಗ ಮಾಡಿಕೊಳ್ಳುತ್ತಿದ್ದಾರೆ  ಇನ್ನಾದರೂ ದೇಶದ ಜನರು ಅಭಿವೃದ್ಧಿ ಆಗಿರಿ. ಬಡತನದ ಕುಟುಂಬದವರಿಗೆ ಒಂದು ಮದುವೆ ಮಾಡಲು ಎಷ್ಟು ಕಷ್ಟ ಆಗುತ್ತಿದೆ ಗೊತ್ತಾ ನಿಮಗೆ ರಾಜಕೀಯ ವ್ಯಕ್ತಿಗಳೇ????? 2025 ರಲ್ಲಿ ಬಂಗಾರದ ಬೆಲೆ ಗಗನಕ್ಕೇರಿದೆ ನೀವೆಲ್ಲಾ ಪ್ರತಿಯೊಬ್ಬರೂ ಐಷಾರಾಮಿ ಜೀವನವನ್ನು ಮಾಡುತ್ತಿದ್ದೀರಿ ನಮ್ಮ ಭಾರತ ದೇಶದಲ್ಲಿ ಬಡವರ ಕಷ್ಟ ಕೇಳುವವರು ಯಾರು ಇಲ್ಲದಂತಾಗಿದೆ.  ನಮ್ಮ ಭಾರತ ದೇಶದ ರೈತರು ರೊಚ್ಚಿಗೆದ್ದರೆ ಪ್ರತಿಯೊಬ್ಬರು ಮಣ್ಣು ತಿನ್ನೋ ಪರಿಸ್ಥಿತಿ ಬಂದಂತಾಗುತ್ತದೆ ಬಂಧುಗಳೇ ಎಚ್ಚರ!!!! ಯಾವ ಜಾತಿ ವೈರಿಗಳು ಬಂದರೂ ಪ್ರಯೋಜನವಿಲ್ಲದಂತಾಗುತ್ತದೆ ಬಂಧುಗಳೇ ಎಚ್ಚರ!!!!! ಭಾರತೀಯ ಚಲನಚಿತ್ರ ನಟರು  ಹಾಗೂ ಬಿಸಿನೆಸ್ ಮ್ಯಾನ್ ಗಳು ಪ್ರತಿಯೊಬ್ಬರ ಶೋಕಿಯೂ ಬಂದಾಗುತ್ತದೆ ಎಚ್ಚರ!!!! ಕೇವಲ ಬುದ್ದಿವಂತರಿಗೆ ಮಾತ್ರ ಈ ಮಾತಿನ ಅರ್ಥ!!!!!! 😭😭😭😭😭😭....????....

👁️
#BIGBOSS2024 #bigbosskannada #bigboss11 #bigbossupdates #kannadabigbos #colorskannada 
#BiggBossKannada11 #BBK11 #hanumanthalamani #ColorsKannada  #colorfulstory #Kicchasudeepa #elimination Colors Kannada 
#BiggBossKannada11 #BBK11 #HosaAdhyaya #ColorsKannada #BannaHosadaagideBandhaBigiyaagide #ಕಲರ್‌ಫುಲ್‌‌ಕತೆ #colorfulstory #Kicchasudeepa #BBKPromo @followers","Don&#39;t make political speeches, work.","ರಾಜಕೀಯ ಭಾಷಣಗಳನ್ನು ಮಾಡಬೇಡಿ ಕೆಲಸ‌ಮಾಡಿ,",0.02268181818181818
1193718898979024,"ಚೆನ್ನೈನ ದಕ್ಷಿಣ ಲೋಕಸಭಾ ಕ್ಷೇತ್ರದ ಸಂಸದರಾದ ಡಾ.ಟಿ.ಸುಮತಿ ಅವರ ನವದೆಹಲಿಯ ನಿವಾಸಕ್ಕೆ ಭೇಟಿ ನೀಡಲಾಯಿತು. ಇದೇ ವೇಳೆ ಉಪಸ್ಥಿತರಿದ್ದ ಕರೂರು ಲೋಕಸಭಾ ಕ್ಷೇತ್ರದ ಸಂಸದರಾದ ಜ್ಯೋತಿಮಣಿಯವರೊಂದಿಗೆ ಸೌಹಾರ್ದಯುತವಾಗಿ ಮಾತುಕತೆ ನಡೆಸಲಾಯಿತು.
Thamizhachi Thangapandian | Jothimani Sennimalai 

#NammaPrabha #MPOfDavangere",Unknown,1082,6,32,0.8333333333333334,0.23188405797101447,0.041666666666666664,Praise,🥰🩺🪖🪖🪖🥳🧬🤩🤩🥦🥪🪕 super all pic madam Love you so much all up you madam congratulations Jai hind Jai baratha mathaki Jai Jawan Jai Kishan madam congratulations 🥰🩺🪖🥳🥳🧬🧬🤩🥪🪕,🚩💛❤️⛱️🏬🥰🍞📹🌄🌄🍦🍔🩺🪖🪖🪖🍰😘😍😍🥳🧬🍎⛑️🤩🤩⛄⛄⛄🥦🥪🌾🌾🪕🎉🇮🇳🇮🇳🔥🙏🙏💕⛱️⛱️🏬🍞📹 super all pic madam Love 💕 you so much all up you madam congratulations Jai hind Jai baratha mathaki Jai Jawan Jai Kishan madam congratulations 🚩💛❤️🥰🍥🎄🌅🎶💋🌄🍦🍔🩺🪖🍰😘😍🥳🥳🧬🧬⛑️🤩⛄🥪🌾🌾🪕🎉🎉⛱️🏬📹💕💕,Tamil translation worst.. check out that,Tamil translation worst.. check out that,0.012795454545454546
